Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2169,Mohamed Salah,EGY,3,Liverpool,Premier League,30,1992,20,20,1776,19.7,7,3.15,1.22,38.7,0.11,0.29,14.7,0.0,0.0,0.0,20.5,27.3,75.2,265.4,77.5,13.1,15.7,83.2,5.23,7.01,74.6,0.76,1.32,57.7,0.2,1.93,1.17,1.98,0.15,3.35,27.3,26.4,0.56,0.0,0.15,0.05,0.66,0.3,0.0,0.0,0.0,0.0,20.5,0.25,0.96,3.76,2.84,0.0,0.25,0.41,0.15,0.1,0.41,0.2,0.0,0.0,0.1,0.05,0.05,0.56,0.41,0.1,0.15,0.3,0.3,0.66,46.2,0.36,0.56,0.0,0.56,0.2,0.76,0.15,0.0,39.5,0.15,2.34,11.6,25.9,7.51,39.5,3.25,1.07,32.8,1.93,59.4,26.2,154.9,69.7,2.59,1.22,2.03,3.15,2.44,31.1,10.5,0.0,0.0,0.0,0.71,0.61,0.71,0.66,0.41,0.0,0.0,0.0,2.28,0.15,0.61,20.0
2652,Andre-Frank Zambo Anguissa,CMR,2,Napoli,Serie A,27,1995,19,19,1594,17.7,2,1.47,0.45,30.8,0.08,0.25,15.5,0.0,0.0,0.0,54.7,62.9,87.1,777.3,191.6,31.8,34.4,92.4,18.0,20.2,88.8,2.43,3.9,62.3,0.23,0.9,5.08,0.79,0.0,5.59,62.9,62.1,0.68,0.56,0.06,0.0,0.51,0.11,0.0,0.0,0.0,0.0,54.7,0.11,0.96,2.37,1.98,0.0,0.0,0.17,0.06,0.17,0.34,0.34,0.0,0.0,0.0,0.0,0.0,1.98,1.19,0.62,0.96,0.4,0.56,1.58,35.7,1.02,1.53,0.06,1.47,1.19,3.16,0.96,0.0,75.7,1.75,13.7,41.9,21.4,2.88,75.7,2.43,1.02,41.9,1.19,48.8,48.8,218.8,92.8,1.47,1.47,0.28,2.03,1.64,58.6,3.84,0.11,0.0,0.0,0.96,1.58,0.11,0.51,1.19,0.06,0.0,0.0,6.61,1.64,0.85,65.9
1880,Gonçalo Paciência,POR,3,Celta Vigo,La Liga,28,1994,12,4,400,4.4,1,3.86,0.91,23.5,0.06,0.25,18.1,0.0,0.0,0.0,11.4,19.8,57.5,171.4,39.5,6.59,9.55,69.0,3.64,5.68,64.0,0.68,1.82,37.5,0.0,0.68,1.14,0.23,0.23,0.91,19.8,19.1,0.45,0.0,0.23,0.23,0.45,0.23,0.0,0.0,0.0,0.0,11.4,0.23,1.36,2.73,1.82,0.0,0.23,0.23,0.45,0.0,0.68,0.45,0.0,0.0,0.23,0.0,0.0,1.14,0.68,0.0,0.91,0.23,0.23,0.68,33.3,0.45,1.14,0.23,0.91,0.0,1.14,0.45,0.0,36.1,0.45,2.95,15.5,18.2,5.91,36.1,1.82,0.68,37.5,0.91,50.0,21.8,76.4,31.8,0.68,0.45,0.45,5.45,1.82,29.1,5.45,0.45,0.23,0.0,2.27,2.73,0.0,0.45,0.68,0.0,0.0,0.0,2.95,3.86,3.41,53.1
1577,Lisandro Martínez,ARG,1,Manchester Utd,Premier League,25,1998,20,18,1568,17.4,1,0.23,0.06,25.0,0.25,1.0,16.9,0.0,0.0,0.0,56.4,65.0,86.7,1013.4,346.5,22.3,23.8,93.7,29.2,31.2,93.6,4.02,8.33,48.3,0.0,0.29,3.85,0.29,0.0,3.39,65.0,60.3,4.48,0.98,0.34,0.52,0.0,0.17,0.0,0.0,0.0,0.0,56.4,0.23,0.17,0.86,0.75,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.98,1.26,0.63,0.11,1.32,1.67,79.3,0.34,2.01,1.03,0.98,1.49,3.51,4.6,0.0,76.7,12.6,40.2,34.6,2.53,0.34,76.7,0.52,0.52,100.0,0.0,0.0,44.5,226.3,132.8,0.63,0.75,0.0,0.57,0.4,48.7,0.06,0.23,0.0,0.0,0.98,0.46,0.0,0.0,0.98,0.0,0.0,0.0,6.61,1.49,1.21,55.3
2135,Sebastian Rudy,GER,2,Hoffenheim,Bundesliga,32,1990,13,3,419,4.7,0,0.21,0.21,100.0,0.0,0.0,26.4,0.0,0.0,0.0,36.4,49.4,73.7,675.1,236.0,15.1,18.3,82.6,14.9,17.9,83.3,5.11,8.72,58.5,0.21,1.28,4.04,0.85,0.64,5.11,49.4,42.8,6.38,2.34,0.0,0.0,4.68,0.0,4.04,0.64,1.91,0.21,36.4,0.21,0.85,2.55,1.49,1.06,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,3.83,2.13,1.49,2.34,0.0,1.49,2.98,50.0,1.49,2.55,0.21,2.34,1.06,4.89,1.7,0.0,61.3,2.77,16.0,33.4,12.3,0.85,61.3,0.64,0.0,0.0,0.64,100.0,28.9,113.0,52.6,0.64,0.21,0.0,1.7,1.06,34.9,0.85,0.21,0.0,0.0,2.34,0.64,0.0,4.68,2.13,0.0,0.0,0.0,5.74,0.64,0.43,60.0
2618,Florian Wirtz,GER,3,Leverkusen,Bundesliga,19,2003,5,3,276,3.1,0,0.65,0.32,50.0,0.0,0.0,22.3,0.0,0.0,0.0,36.8,46.5,79.2,669.4,197.7,17.4,20.6,84.4,12.3,14.2,86.4,5.81,8.71,66.7,0.65,2.26,4.52,2.26,0.65,7.1,46.5,42.3,4.19,1.29,1.61,1.29,1.94,0.0,1.29,0.0,0.97,0.0,36.8,0.0,0.97,3.87,2.9,0.32,0.32,0.0,0.32,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,2.26,1.94,0.97,1.29,0.0,1.61,1.94,83.3,0.32,1.94,0.0,1.94,0.32,2.58,0.97,0.0,62.6,0.97,8.06,35.2,20.3,1.61,62.6,6.77,3.87,57.1,2.9,42.9,39.7,190.6,87.4,1.94,1.94,0.0,4.52,1.61,45.2,7.74,0.32,0.0,0.0,1.29,2.9,0.32,1.94,1.94,0.0,0.0,0.0,5.16,0.65,1.61,28.6
1422,Mehdi Léris,ALG,2,Sampdoria,Serie A,24,1998,19,16,1355,15.1,0,0.99,0.4,40.0,0.0,0.0,11.2,0.0,0.0,0.0,23.2,34.9,66.4,348.3,125.9,13.5,16.1,84.0,6.89,10.9,63.0,1.79,3.84,46.6,0.07,0.73,1.59,0.66,0.2,2.12,34.9,32.9,1.72,0.07,0.2,0.33,2.32,1.66,0.0,0.0,0.0,0.0,23.2,0.26,1.72,1.59,1.19,0.0,0.0,0.2,0.13,0.07,0.13,0.0,0.0,0.0,0.13,0.0,0.0,2.38,1.85,1.32,0.73,0.33,0.99,2.25,44.1,1.26,1.52,0.2,1.32,1.13,3.51,0.86,0.0,48.0,1.46,11.0,20.2,17.6,2.38,48.0,2.19,0.73,33.3,1.26,57.6,27.4,136.5,57.2,1.72,0.93,0.33,3.05,1.99,32.1,6.09,0.66,0.0,0.0,2.12,1.66,0.26,2.32,1.85,0.0,0.0,0.0,5.83,2.45,1.39,63.8
946,Ismaël Gharbi,ESP,2,Paris S-G,Ligue 1,18,2004,3,0,47,0.5,0,2.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,54.0,62.0,87.1,514.0,46.0,38.0,40.0,95.0,8.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,58.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,6.0,6.0,0.0,0.0,72.0,2.0,4.0,42.0,26.0,4.0,72.0,4.0,4.0,100.0,0.0,0.0,52.0,294.0,70.0,2.0,0.0,0.0,0.0,2.0,60.0,10.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1290,Anthony Khelifa,FRA,1,Ajaccio,Ligue 1,17,2005,1,0,9,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,120.0,91.7,2090.0,470.0,0.0,0.0,0.0,90.0,100.0,90.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,110.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,30.0,80.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,40.0,240.0,220.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1950,Luis Pérez,ESP,1,Valladolid,La Liga,28,1995,9,7,613,6.8,0,0.15,0.0,0.0,0.0,0.0,33.9,0.0,0.0,0.0,33.5,42.8,78.4,478.8,159.1,20.1,21.9,91.9,10.4,13.4,78.0,1.47,3.24,45.5,0.15,0.88,2.21,0.88,0.88,2.65,42.8,34.3,8.09,0.88,0.15,0.0,2.79,7.21,0.0,0.0,0.0,0.0,33.5,0.44,1.62,1.76,1.47,0.0,0.0,0.0,0.29,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.68,1.91,1.76,1.18,0.74,1.91,2.5,76.5,0.59,1.32,0.44,0.88,0.88,4.56,1.76,0.0,53.5,2.5,16.6,24.6,12.9,0.15,53.5,1.76,0.44,25.0,1.18,66.7,26.9,141.5,78.7,2.06,1.32,0.0,1.03,0.44,29.6,5.0,0.15,0.0,0.0,0.88,1.03,0.29,2.79,1.91,0.0,0.0,0.0,3.24,0.44,1.32,25.0
1966,Kalvin Phillips,ENG,2,Manchester City,Premier League,27,1995,3,0,21,0.2,0,5.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,80.0,100.0,80.0,1515.0,380.0,25.0,40.0,62.5,50.0,50.0,100.0,5.0,10.0,50.0,0.0,0.0,20.0,0.0,0.0,5.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,140.0,15.0,35.0,90.0,20.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,65.0,200.0,30.0,0.0,0.0,0.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1229,Christopher Jullien,FRA,1,Montpellier,Ligue 1,29,1993,16,16,1435,15.9,0,0.57,0.06,11.1,0.0,0.0,8.0,0.0,0.0,0.0,30.1,36.0,83.6,595.2,231.4,10.3,12.3,83.6,14.7,16.5,88.9,4.28,5.97,71.6,0.06,0.38,1.32,0.06,0.0,1.76,36.0,34.4,1.45,1.32,0.0,0.25,0.0,0.06,0.0,0.0,0.0,0.0,30.1,0.13,0.38,0.69,0.63,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.76,1.07,1.26,0.38,0.13,1.07,1.95,54.8,0.88,1.45,0.69,0.75,1.13,2.89,4.09,0.0,46.0,8.74,25.2,19.3,1.76,1.26,46.0,0.0,0.0,0.0,0.0,0.0,28.0,141.4,65.9,0.13,0.13,0.0,0.69,0.13,25.2,0.31,0.19,0.0,0.0,1.13,0.19,0.06,0.0,1.07,0.0,0.06,0.0,4.47,2.77,1.32,67.7
2383,Issiaga Sylla,GUI,1,Montpellier,Ligue 1,29,1994,1,1,90,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,91.0,86.8,1353.0,314.0,43.0,47.0,91.5,28.0,32.0,87.5,7.0,9.0,77.8,0.0,0.0,6.0,1.0,1.0,9.0,91.0,82.0,8.0,1.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,79.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,98.0,1.0,17.0,49.0,33.0,0.0,98.0,2.0,0.0,0.0,2.0,100.0,77.0,487.0,276.0,6.0,9.0,0.0,0.0,0.0,73.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
1845,Jean Onana,CMR,2,Lens,Ligue 1,23,2000,11,5,357,4.0,0,0.75,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,41.8,48.5,86.1,713.5,136.0,18.5,20.5,90.2,17.3,19.5,88.5,4.0,5.5,72.7,0.0,0.75,4.25,0.5,0.25,3.5,48.5,46.5,2.0,2.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.75,1.5,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.0,0.5,2.75,0.0,1.0,1.5,66.7,0.5,1.0,0.25,0.75,1.75,5.0,1.5,0.0,59.8,2.75,11.5,38.0,10.8,1.25,59.8,0.5,0.5,100.0,0.0,0.0,45.0,249.8,71.8,1.0,1.5,0.5,1.0,1.25,41.5,2.25,0.5,0.0,0.0,0.75,2.0,0.25,0.5,2.0,0.0,0.0,0.0,6.75,0.75,1.25,37.5
1390,Valentino Lazaro,AUT,1,Torino,Serie A,26,1996,15,13,1065,11.8,0,0.59,0.17,28.6,0.0,0.0,14.0,0.0,0.0,0.0,44.4,58.9,75.4,728.0,271.9,22.3,25.2,88.6,16.4,21.6,76.1,4.07,8.39,48.5,0.17,1.86,3.14,1.36,0.68,4.92,58.9,44.5,14.2,1.69,0.0,0.08,5.51,9.75,2.8,0.76,1.27,0.08,44.4,0.17,1.36,3.56,2.12,1.1,0.17,0.17,0.0,0.0,0.25,0.17,0.08,0.0,0.0,0.0,0.0,0.85,0.42,0.59,0.0,0.25,0.51,0.68,75.0,0.17,0.93,0.17,0.76,0.17,1.02,1.53,0.0,66.5,2.46,12.6,27.1,27.5,1.86,66.5,2.2,1.02,46.2,0.76,34.6,32.3,164.0,88.3,3.22,1.78,0.68,1.27,0.34,38.5,5.93,0.34,0.0,0.0,0.93,0.25,0.08,5.51,0.42,0.0,0.08,0.0,6.19,0.85,0.85,50.0
189,Lameck Banda,ZAM,3,Lecce,Serie A,22,2001,22,11,1051,11.7,1,1.79,0.6,33.3,0.05,0.14,19.5,0.0,0.0,0.0,14.0,22.4,62.6,187.6,49.6,8.38,11.1,75.4,4.1,6.58,62.3,0.85,1.88,45.5,0.09,0.68,1.03,0.51,0.09,1.54,22.4,21.5,0.85,0.09,0.0,0.0,2.65,0.26,0.51,0.26,0.0,0.0,14.0,0.09,1.28,2.05,0.94,0.09,0.68,0.09,0.26,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.62,0.94,0.68,0.77,0.17,0.6,1.62,36.8,1.03,1.54,0.17,1.37,0.26,1.88,0.17,0.0,38.4,0.51,4.36,14.5,20.7,3.85,38.4,5.9,2.05,34.8,2.82,47.8,26.3,238.0,118.7,4.53,3.25,1.97,3.25,1.88,26.5,8.72,0.26,0.0,0.0,1.62,2.22,0.77,2.65,0.94,0.0,0.0,0.0,4.27,0.43,1.37,23.8
1310,Timothée Kolodziejczak,FRA,1,Schalke 04,Bundesliga,31,1991,1,0,25,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,56.7,82.4,963.3,523.3,26.7,26.7,100.0,10.0,16.7,60.0,10.0,13.3,75.0,0.0,0.0,13.3,0.0,0.0,0.0,56.7,46.7,10.0,0.0,0.0,0.0,3.33,10.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,3.33,3.33,3.33,0.0,66.7,0.0,36.7,20.0,10.0,3.33,66.7,0.0,0.0,0.0,0.0,0.0,20.0,46.7,10.0,0.0,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0
222,Noah Joel Sarenren Bazee,NGA,3,Augsburg,Bundesliga,26,1996,1,0,9,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,100.0,50.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,20.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,320.0,50.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
319,Yvandro Borges Sanches,LUX,3,M'Gladbach,Bundesliga,18,2004,3,0,28,0.3,0,3.33,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,26.7,30.0,88.9,376.7,56.7,6.67,6.67,100.0,10.0,13.3,75.0,3.33,3.33,100.0,0.0,0.0,0.0,3.33,3.33,0.0,30.0,26.7,3.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,6.67,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,6.67,0.0,6.67,6.67,100.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,50.0,6.67,10.0,23.3,20.0,0.0,50.0,6.67,6.67,100.0,0.0,0.0,30.0,233.3,143.3,3.33,3.33,0.0,6.67,13.3,30.0,16.7,0.0,0.0,0.0,3.33,0.0,0.0,6.67,6.67,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1079,Jack Harrison,ENG,3,Leeds United,Premier League,26,1996,19,17,1328,14.8,1,1.22,0.47,38.9,0.06,0.14,18.5,0.07,0.0,0.0,25.7,40.5,63.6,364.3,135.4,15.5,18.9,82.1,6.96,11.5,60.6,1.62,5.34,30.4,0.27,2.03,2.43,1.62,0.54,3.85,40.5,35.1,5.2,1.28,0.27,0.34,6.49,0.95,2.91,1.15,1.22,0.2,25.7,0.2,2.03,4.26,2.43,1.01,0.27,0.2,0.2,0.14,0.34,0.14,0.07,0.07,0.07,0.0,0.0,1.62,0.61,0.07,0.61,0.95,0.41,1.42,28.6,1.01,1.35,0.07,1.28,0.34,1.96,0.47,0.0,53.9,0.81,5.2,19.1,30.2,2.97,53.9,3.99,1.69,42.4,2.09,52.5,33.5,180.5,90.9,4.12,2.16,0.95,3.78,2.16,37.0,9.32,0.14,0.0,0.0,1.42,1.42,0.07,6.49,0.61,0.0,0.0,0.0,5.74,0.27,1.55,14.8
1227,Juanpe,ESP,1,Girona,La Liga,31,1991,9,8,705,7.8,0,0.26,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,49.4,57.6,85.7,989.1,392.9,14.2,15.6,91.0,27.6,30.0,91.9,7.05,10.0,70.5,0.0,0.13,2.82,0.0,0.0,3.08,57.6,53.6,3.46,2.69,0.0,0.51,0.13,0.13,0.0,0.0,0.0,0.0,49.4,0.51,0.38,1.28,1.15,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.51,0.26,0.64,0.0,0.51,0.9,57.1,0.38,0.13,0.13,0.0,0.64,1.54,3.59,0.13,63.5,8.85,33.3,27.8,2.56,1.41,63.5,0.13,0.13,100.0,0.0,0.0,36.8,177.6,100.5,0.51,0.13,0.0,0.0,0.26,46.5,0.26,0.38,0.0,0.0,0.77,0.13,0.0,0.13,0.51,0.0,0.13,0.0,3.33,1.41,0.64,68.8
621,Grégoire Defrel,MTQ,3,Sassuolo,Serie A,31,1991,10,4,403,4.5,1,1.56,1.11,71.4,0.14,0.2,12.6,0.0,0.0,0.0,13.3,16.7,80.0,178.9,28.4,7.33,8.67,84.6,4.44,5.11,87.0,0.44,0.89,50.0,0.0,1.33,0.44,0.0,0.0,0.67,16.7,14.9,1.78,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.22,1.78,1.33,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.44,0.44,0.0,0.22,0.22,0.67,33.3,0.44,0.22,0.0,0.22,0.22,0.89,0.44,0.0,26.0,0.67,3.78,12.2,10.4,3.33,26.0,2.22,0.89,40.0,1.33,60.0,16.9,67.3,17.8,0.89,0.44,0.44,2.44,0.67,17.8,5.33,0.44,0.0,0.0,1.78,1.33,0.44,0.0,0.44,0.0,0.0,0.0,3.33,0.22,1.56,12.5
1870,Thomas Ouwejan,NED,1,Schalke 04,Bundesliga,26,1996,11,9,752,8.4,0,0.6,0.12,20.0,0.0,0.0,25.8,0.0,0.0,0.0,31.8,52.6,60.4,614.2,334.8,12.7,16.1,79.3,14.4,20.2,71.2,4.05,12.3,33.0,0.12,2.02,2.5,1.67,0.71,4.52,52.6,34.9,16.9,3.45,0.0,0.24,10.2,9.17,4.29,2.38,1.9,0.0,31.8,0.83,1.67,3.45,1.43,1.9,0.0,0.0,0.0,0.12,0.24,0.0,0.24,0.0,0.0,0.0,0.0,2.14,0.83,1.43,0.6,0.12,0.71,1.19,60.0,0.48,2.02,0.48,1.55,1.43,3.57,2.5,0.0,62.1,3.45,17.7,25.4,20.1,0.6,62.1,0.36,0.12,33.3,0.24,66.7,24.4,139.3,57.4,1.55,1.55,0.0,0.71,0.36,26.1,2.02,0.12,0.0,0.0,0.6,0.6,0.12,10.2,0.83,0.0,0.12,0.0,6.55,0.24,0.71,25.0
1375,Aymeric Laporte,ESP,1,Manchester City,Premier League,28,1994,5,4,376,4.2,0,1.67,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,68.6,74.8,91.7,1166.9,337.1,31.7,33.3,95.0,31.2,33.6,92.9,4.76,6.19,76.9,0.0,0.71,7.62,1.19,0.0,6.67,74.8,73.1,1.67,0.48,0.24,0.24,0.48,1.19,0.0,0.0,0.0,0.0,68.6,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.48,0.95,0.24,0.71,3.33,0.24,82.6,8.1,26.4,40.0,16.4,1.67,82.6,0.48,0.24,50.0,0.24,50.0,56.4,344.5,241.4,2.86,5.48,0.0,0.24,0.0,64.3,0.48,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.24,0.0,0.0,0.0,3.81,3.33,1.67,66.7
2592,Adam Webster,ENG,1,Brighton,Premier League,28,1995,16,14,1248,13.9,0,1.01,0.07,7.1,0.0,0.0,11.4,0.0,0.0,0.0,62.5,71.6,87.3,1172.4,436.7,23.6,25.5,92.4,32.0,35.5,90.1,6.26,8.92,70.2,0.0,0.14,5.4,0.29,0.07,4.96,71.6,67.8,3.74,1.29,0.0,0.43,0.14,2.45,0.0,0.0,0.0,0.0,62.5,0.0,0.36,0.72,0.65,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.86,0.58,0.43,0.36,0.07,0.36,0.65,55.6,0.29,1.29,0.72,0.58,1.08,1.94,2.73,0.14,80.1,7.05,35.3,39.5,5.76,1.22,80.1,0.43,0.07,16.7,0.29,66.7,50.6,241.5,139.1,0.86,0.86,0.0,0.5,0.22,55.4,0.36,0.07,0.0,0.0,0.5,0.29,0.0,0.14,0.58,0.0,0.0,0.07,6.69,2.73,1.22,69.1
64,Trent Alexander-Arnold,ENG,1,Liverpool,Premier League,24,1998,20,17,1441,16.0,1,1.31,0.19,14.3,0.05,0.33,22.5,0.19,0.0,0.0,64.9,88.9,73.1,1236.3,518.4,30.4,34.2,89.0,23.8,31.1,76.5,9.94,20.6,48.2,0.06,2.25,7.0,3.06,1.06,7.25,88.9,71.5,16.9,2.0,0.56,1.81,8.56,11.6,3.31,0.63,2.44,0.06,64.9,0.44,1.06,4.0,2.5,1.19,0.06,0.25,0.0,0.0,0.31,0.25,0.06,0.0,0.0,0.0,0.0,1.44,1.06,0.94,0.31,0.19,1.0,1.88,53.3,0.88,0.75,0.25,0.5,1.38,2.81,1.13,0.0,97.5,3.06,22.4,48.8,26.8,1.69,97.5,0.69,0.44,63.6,0.19,27.3,52.4,196.1,102.3,1.5,1.06,0.31,1.19,0.81,61.1,5.31,0.19,0.0,0.0,0.5,0.19,0.19,8.56,1.06,0.0,0.0,0.0,7.56,0.69,0.44,61.1
